ball,2,0.6,Royal Challengers Bangalore,CH Gayle,LA Pomersbach,B Lee,0,0,"",""
ball,2,1.1,Royal Challengers Bangalore,LA Pomersbach,CH Gayle,JD Unadkat,4,0,"",""
ball,2,1.2,Royal Challengers Bangalore,LA Pomersbach,CH Gayle,JD Unadkat,1,0,"",""
ball,2,1.3,Royal Challengers Bangalore,CH Gayle,LA Pomersbach,JD Unadkat,6,0,"",""
ball,2,1.4,Royal Challengers Bangalore,CH Gayle,LA Pomersbach,JD Unadkat,6,0,"",""
ball,2,1.5,Royal Challengers Bangalore,CH Gayle,LA Pomersbach,JD Unadkat,2,0,"",""
ball,2,1.6,Royal Challengers Bangalore,CH Gayle,LA Pomersbach,JD Unadkat,4,0,"",""
ball,2,2.1,Royal Challengers Bangalore,LA Pomersbach,CH Gayle,B Lee,0,0,"",""
ball,2,2.2,Royal Challengers Bangalore,LA Pomersbach,CH Gayle,B Lee,1,0,"",""
ball,2,2.3,Royal Challengers Bangalore,CH Gayle,LA Pomersbach,B Lee,4,0,"",""
ball,2,2.4,Royal Challengers Bangalore,CH Gayle,LA Pomersbach,B Lee,0,0,caught,CH Gayle
ball,2,2.5,Royal Challengers Bangalore,LA Pomersbach,V Kohli,B Lee,2,0,"",""
ball,2,2.6,Royal Challengers Bangalore,LA Pomersbach,V Kohli,B Lee,0,0,"",""
ball,2,3.1,Royal Challengers Bangalore,V Kohli,LA Pomersbach,JH Kallis,0,0,"",""
ball,2,3.2,Royal Challengers Bangalore,V Kohli,LA Pomersbach,JH Kallis,0,0,"",""
ball,2,3.3,Royal Challengers Bangalore,V Kohli,LA Pomersbach,JH Kallis,0,0,"",""
ball,2,3.4,Royal Challengers Bangalore,V Kohli,LA Pomersbach,JH Kallis,0,1,"",""
ball,2,3.5,Royal Challengers Bangalore,V Kohli,LA Pomersbach,JH Kallis,1,0,"",""
ball,2,3.6,Royal Challengers Bangalore,LA Pomersbach,V Kohli,JH Kallis,0,0,"",""
ball,2,3.7,Royal Challengers Bangalore,LA Pomersbach,V Kohli,JH Kallis,2,0,"",""
ball,2,4.1,Royal Challengers Bangalore,V Kohli,LA Pomersbach,B Lee,4,0,"",""
ball,2,4.2,Royal Challengers Bangalore,V Kohli,LA Pomersbach,B Lee,1,0,"",""
ball,2,4.3,Royal Challengers Bangalore,LA Pomersbach,V Kohli,B Lee,0,1,"",""
ball,2,4.4,Royal Challengers Bangalore,LA Pomersbach,V Kohli,B Lee,0,0,"",""
ball,2,4.5,Royal Challengers Bangalore,LA Pomersbach,V Kohli,B Lee,0,0,"",""
ball,2,4.6,Royal Challengers Bangalore,LA Pomersbach,V Kohli,B Lee,1,0,"",""
ball,2,4.7,Royal Challengers Bangalore,V Kohli,LA Pomersbach,B Lee,1,0,"",""
ball,2,5.1,Royal Challengers Bangalore,V Kohli,LA Pomersbach,JH Kallis,1,0,"",""
ball,2,5.2,Royal Challengers Bangalore,LA Pomersbach,V Kohli,JH Kallis,1,0,"",""
ball,2,5.3,Royal Challengers Bangalore,V Kohli,LA Pomersbach,JH Kallis,1,0,"",""
ball,2,5.4,Royal Challengers Bangalore,LA Pomersbach,V Kohli,JH Kallis,4,0,"",""
ball,2,5.5,Royal Challengers Bangalore,LA Pomersbach,V Kohli,JH Kallis,0,0,caught,LA Pomersbach
ball,2,5.6,Royal Challengers Bangalore,AB de Villiers,V Kohli,JH Kallis,0,0,"",""
ball,2,6.1,Royal Challengers Bangalore,V Kohli,AB de Villiers,Iqbal Abdulla,0,0,"",""
ball,2,6.2,Royal Challengers Bangalore,V Kohli,AB de Villiers,Iqbal Abdulla,4,0,"",""
ball,2,6.3,Royal Challengers Bangalore,V Kohli,AB de Villiers,Iqbal Abdulla,0,0,"",""
ball,2,6.4,Royal Challengers Bangalore,V Kohli,AB de Villiers,Iqbal Abdulla,1,0,"",""
ball,2,6.5,Royal Challengers Bangalore,AB de Villiers,V Kohli,Iqbal Abdulla,0,0,"",""
ball,2,6.6,Royal Challengers Bangalore,AB de Villiers,V Kohli,Iqbal Abdulla,0,0,"",""
ball,2,7.1,Royal Challengers Bangalore,V Kohli,AB de Villiers,JH Kallis,1,0,"",""
ball,2,7.2,Royal Challengers Bangalore,AB de Villiers,V Kohli,JH Kallis,1,0,"",""
ball,2,7.3,Royal Challengers Bangalore,V Kohli,AB de Villiers,JH Kallis,0,0,caught,V Kohli
ball,2,7.4,Royal Challengers Bangalore,M Kaif,AB de Villiers,JH Kallis,0,0,"",""
ball,2,7.5,Royal Challengers Bangalore,M Kaif,AB de Villiers,JH Kallis,2,0,"",""
ball,2,7.6,Royal Challengers Bangalore,M Kaif,AB de Villiers,JH Kallis,1,0,"",""
ball,2,8.1,Royal Challengers Bangalore,M Kaif,AB de Villiers,Iqbal Abdulla,2,0,"",""
ball,2,8.2,Royal Challengers Bangalore,M Kaif,AB de Villiers,Iqbal Abdulla,2,0,"",""
ball,2,8.3,Royal Challengers Bangalore,M Kaif,AB de Villiers,Iqbal Abdulla,0,0,"",""
ball,2,8.4,Royal Challengers Bangalore,M Kaif,AB de Villiers,Iqbal Abdulla,1,0,"",""
ball,2,8.5,Royal Challengers Bangalore,AB de Villiers,M Kaif,Iqbal Abdulla,4,0,"",""
ball,2,8.6,Royal Challengers Bangalore,AB de Villiers,M Kaif,Iqbal Abdulla,1,0,"",""
ball,2,9.1,Royal Challengers Bangalore,AB de Villiers,M Kaif,L Balaji,1,0,"",""
ball,2,9.2,Royal Challengers Bangalore,M Kaif,AB de Villiers,L Balaji,0,1,"",""
ball,2,9.3,Royal Challengers Bangalore,M Kaif,AB de Villiers,L Balaji,0,0,"",""
ball,2,9.4,Royal Challengers Bangalore,M Kaif,AB de Villiers,L Balaji,0,1,"",""
ball,2,9.5,Royal Challengers Bangalore,M Kaif,AB de Villiers,L Balaji,1,0,"",""
ball,2,9.6,Royal Challengers Bangalore,AB de Villiers,M Kaif,L Balaji,0,0,"",""
ball,2,9.7,Royal Challengers Bangalore,AB de Villiers,M Kaif,L Balaji,0,0,"",""
ball,2,10.1,Royal Challengers Bangalore,M Kaif,AB de Villiers,JD Unadkat,0,0,"",""
ball,2,10.2,Royal Challengers Bangalore,M Kaif,AB de Villiers,JD Unadkat,4,0,"",""
ball,2,10.3,Royal Challengers Bangalore,M Kaif,AB de Villiers,JD Unadkat,2,0,"",""
ball,2,10.4,Royal Challengers Bangalore,M Kaif,AB de Villiers,JD Unadkat,0,0,caught,M Kaif
ball,2,10.5,Royal Challengers Bangalore,KB Arun Karthik,AB de Villiers,JD Unadkat,1,0,"",""
ball,2,10.6,Royal Challengers Bangalore,AB de Villiers,KB Arun Karthik,JD Unadkat,0,0,"",""
ball,2,11.1,Royal Challengers Bangalore,KB Arun Karthik,AB de Villiers,Iqbal Abdulla,0,0,caught,KB Arun Karthik
ball,2,11.2,Royal Challengers Bangalore,AB de Villiers,SS Tiwary,Iqbal Abdulla,1,0,"",""
ball,2,11.3,Royal Challengers Bangalore,SS Tiwary,AB de Villiers,Iqbal Abdulla,0,0,"",""
ball,2,11.4,Royal Challengers Bangalore,SS Tiwary,AB de Villiers,Iqbal Abdulla,1,0,"",""
ball,2,11.5,Royal Challengers Bangalore,AB de Villiers,SS Tiwary,Iqbal Abdulla,1,0,"",""
ball,2,11.6,Royal Challengers Bangalore,SS Tiwary,AB de Villiers,Iqbal Abdulla,0,0,"",""
ball,2,12.1,Royal Challengers Bangalore,AB de Villiers,SS Tiwary,L Balaji,0,2,"",""
ball,2,12.2,Royal Challengers Bangalore,SS Tiwary,AB de Villiers,L Balaji,0,0,"",""
ball,2,12.3,Royal Challengers Bangalore,SS Tiwary,AB de Villiers,L Balaji,0,0,run out,SS Tiwary
ball,2,12.4,Royal Challengers Bangalore,AB de Villiers,A Mithun,L Balaji,4,0,"",""
