ball,1,4.6,Chennai Super Kings,SK Raina,MEK Hussey,M Morkel,0,0,"",""
ball,1,5.1,Chennai Super Kings,MEK Hussey,SK Raina,IK Pathan,4,0,"",""
ball,1,5.2,Chennai Super Kings,MEK Hussey,SK Raina,IK Pathan,1,0,"",""
ball,1,5.3,Chennai Super Kings,SK Raina,MEK Hussey,IK Pathan,0,0,"",""
ball,1,5.4,Chennai Super Kings,SK Raina,MEK Hussey,IK Pathan,0,0,"",""
ball,1,5.5,Chennai Super Kings,SK Raina,MEK Hussey,IK Pathan,0,0,"",""
ball,1,5.6,Chennai Super Kings,SK Raina,MEK Hussey,IK Pathan,0,0,"",""
ball,1,6.1,Chennai Super Kings,MEK Hussey,SK Raina,V Sehwag,1,0,"",""
ball,1,6.2,Chennai Super Kings,SK Raina,MEK Hussey,V Sehwag,1,0,"",""
ball,1,6.3,Chennai Super Kings,MEK Hussey,SK Raina,V Sehwag,1,0,"",""
ball,1,6.4,Chennai Super Kings,SK Raina,MEK Hussey,V Sehwag,1,0,"",""
ball,1,6.5,Chennai Super Kings,MEK Hussey,SK Raina,V Sehwag,1,0,"",""
ball,1,6.6,Chennai Super Kings,SK Raina,MEK Hussey,V Sehwag,4,0,"",""
ball,1,7.1,Chennai Super Kings,MEK Hussey,SK Raina,AB Agarkar,0,1,"",""
ball,1,7.2,Chennai Super Kings,MEK Hussey,SK Raina,AB Agarkar,1,0,"",""
ball,1,7.3,Chennai Super Kings,SK Raina,MEK Hussey,AB Agarkar,0,0,"",""
ball,1,7.4,Chennai Super Kings,SK Raina,MEK Hussey,AB Agarkar,0,0,"",""
ball,1,7.5,Chennai Super Kings,SK Raina,MEK Hussey,AB Agarkar,0,0,"",""
ball,1,7.6,Chennai Super Kings,SK Raina,MEK Hussey,AB Agarkar,0,0,"",""
ball,1,7.7,Chennai Super Kings,SK Raina,MEK Hussey,AB Agarkar,0,0,"",""
ball,1,8.1,Chennai Super Kings,MEK Hussey,SK Raina,S Nadeem,0,1,"",""
ball,1,8.2,Chennai Super Kings,MEK Hussey,SK Raina,S Nadeem,1,0,"",""
ball,1,8.3,Chennai Super Kings,SK Raina,MEK Hussey,S Nadeem,0,0,"",""
ball,1,8.4,Chennai Super Kings,SK Raina,MEK Hussey,S Nadeem,2,0,"",""
ball,1,8.5,Chennai Super Kings,SK Raina,MEK Hussey,S Nadeem,1,0,"",""
ball,1,8.6,Chennai Super Kings,MEK Hussey,SK Raina,S Nadeem,1,0,"",""
ball,1,8.7,Chennai Super Kings,SK Raina,MEK Hussey,S Nadeem,0,0,"",""
ball,1,9.1,Chennai Super Kings,MEK Hussey,SK Raina,AB Agarkar,1,0,"",""
ball,1,9.2,Chennai Super Kings,SK Raina,MEK Hussey,AB Agarkar,0,1,"",""
ball,1,9.3,Chennai Super Kings,MEK Hussey,SK Raina,AB Agarkar,0,0,"",""
ball,1,9.4,Chennai Super Kings,MEK Hussey,SK Raina,AB Agarkar,1,0,"",""
ball,1,9.5,Chennai Super Kings,SK Raina,MEK Hussey,AB Agarkar,1,0,"",""
ball,1,9.6,Chennai Super Kings,MEK Hussey,SK Raina,AB Agarkar,0,0,"",""
ball,1,10.1,Chennai Super Kings,SK Raina,MEK Hussey,UT Yadav,0,0,"",""
ball,1,10.2,Chennai Super Kings,SK Raina,MEK Hussey,UT Yadav,4,0,"",""
ball,1,10.3,Chennai Super Kings,SK Raina,MEK Hussey,UT Yadav,4,0,"",""
ball,1,10.4,Chennai Super Kings,SK Raina,MEK Hussey,UT Yadav,0,0,"",""
ball,1,10.5,Chennai Super Kings,SK Raina,MEK Hussey,UT Yadav,0,1,"",""
ball,1,10.6,Chennai Super Kings,MEK Hussey,SK Raina,UT Yadav,0,0,"",""
ball,1,11.1,Chennai Super Kings,SK Raina,MEK Hussey,AB Agarkar,1,0,"",""
ball,1,11.2,Chennai Super Kings,MEK Hussey,SK Raina,AB Agarkar,6,0,"",""
ball,1,11.3,Chennai Super Kings,MEK Hussey,SK Raina,AB Agarkar,1,0,"",""
ball,1,11.4,Chennai Super Kings,SK Raina,MEK Hussey,AB Agarkar,1,0,"",""
ball,1,11.5,Chennai Super Kings,MEK Hussey,SK Raina,AB Agarkar,4,0,"",""
ball,1,11.6,Chennai Super Kings,MEK Hussey,SK Raina,AB Agarkar,1,0,"",""
ball,1,12.1,Chennai Super Kings,MEK Hussey,SK Raina,IK Pathan,1,0,"",""
ball,1,12.2,Chennai Super Kings,SK Raina,MEK Hussey,IK Pathan,4,0,"",""
ball,1,12.3,Chennai Super Kings,SK Raina,MEK Hussey,IK Pathan,0,0,"",""
ball,1,12.4,Chennai Super Kings,SK Raina,MEK Hussey,IK Pathan,2,0,"",""
ball,1,12.5,Chennai Super Kings,SK Raina,MEK Hussey,IK Pathan,0,0,caught,SK Raina
ball,1,12.6,Chennai Super Kings,MS Dhoni,MEK Hussey,IK Pathan,4,0,"",""
ball,1,13.1,Chennai Super Kings,MEK Hussey,MS Dhoni,M Morkel,1,0,"",""
ball,1,13.2,Chennai Super Kings,MS Dhoni,MEK Hussey,M Morkel,1,0,"",""
ball,1,13.3,Chennai Super Kings,MEK Hussey,MS Dhoni,M Morkel,2,0,"",""
ball,1,13.4,Chennai Super Kings,MEK Hussey,MS Dhoni,M Morkel,1,0,"",""
ball,1,13.5,Chennai Super Kings,MS Dhoni,MEK Hussey,M Morkel,4,0,"",""
ball,1,13.6,Chennai Super Kings,MS Dhoni,MEK Hussey,M Morkel,1,0,"",""
ball,1,14.1,Chennai Super Kings,MS Dhoni,MEK Hussey,S Nadeem,2,0,"",""
ball,1,14.2,Chennai Super Kings,MS Dhoni,MEK Hussey,S Nadeem,1,0,"",""
ball,1,14.3,Chennai Super Kings,MEK Hussey,MS Dhoni,S Nadeem,1,0,"",""
ball,1,14.4,Chennai Super Kings,MS Dhoni,MEK Hussey,S Nadeem,1,0,"",""
ball,1,14.5,Chennai Super Kings,MEK Hussey,MS Dhoni,S Nadeem,6,0,"",""
ball,1,14.6,Chennai Super Kings,MEK Hussey,MS Dhoni,S Nadeem,0,1,"",""
ball,1,15.1,Chennai Super Kings,MEK Hussey,MS Dhoni,UT Yadav,0,0,"",""
ball,1,15.2,Chennai Super Kings,MEK Hussey,MS Dhoni,UT Yadav,1,0,"",""
ball,1,15.3,Chennai Super Kings,MS Dhoni,MEK Hussey,UT Yadav,2,0,"",""
ball,1,15.4,Chennai Super Kings,MS Dhoni,MEK Hussey,UT Yadav,1,0,"",""
ball,1,15.5,Chennai Super Kings,MEK Hussey,MS Dhoni,UT Yadav,1,0,"",""
ball,1,15.6,Chennai Super Kings,MS Dhoni,MEK Hussey,UT Yadav,2,0,"",""
ball,1,16.1,Chennai Super Kings,MEK Hussey,MS Dhoni,IK Pathan,0,0,"",""
ball,1,16.2,Chennai Super Kings,MEK Hussey,MS Dhoni,IK Pathan,1,0,"",""
ball,1,16.3,Chennai Super Kings,MS Dhoni,MEK Hussey,IK Pathan,1,0,"",""
ball,1,16.4,Chennai Super Kings,MEK Hussey,MS Dhoni,IK Pathan,1,0,"",""
ball,1,16.5,Chennai Super Kings,MS Dhoni,MEK Hussey,IK Pathan,1,0,"",""
ball,1,16.6,Chennai Super Kings,MEK Hussey,MS Dhoni,IK Pathan,4,0,"",""
ball,1,17.1,Chennai Super Kings,MS Dhoni,MEK Hussey,M Morkel,6,0,"",""
ball,1,17.2,Chennai Super Kings,MS Dhoni,MEK Hussey,M Morkel,4,0,"",""
ball,1,17.3,Chennai Super Kings,MS Dhoni,MEK Hussey,M Morkel,1,0,"",""
ball,1,17.4,Chennai Super Kings,MEK Hussey,MS Dhoni,M Morkel,0,0,"",""
ball,1,17.5,Chennai Super Kings,MEK Hussey,MS Dhoni,M Morkel,4,0,"",""
ball,1,17.6,Chennai Super Kings,MEK Hussey,MS Dhoni,M Morkel,4,0,"",""
ball,1,18.1,Chennai Super Kings,MS Dhoni,MEK Hussey,AB Agarkar,0,0,"",""
ball,1,18.2,Chennai Super Kings,MS Dhoni,MEK Hussey,AB Agarkar,1,0,"",""
ball,1,18.3,Chennai Super Kings,MEK Hussey,MS Dhoni,AB Agarkar,1,0,"",""
ball,1,18.4,Chennai Super Kings,MS Dhoni,MEK Hussey,AB Agarkar,2,0,"",""
ball,1,18.5,Chennai Super Kings,MS Dhoni,MEK Hussey,AB Agarkar,0,1,"",""
ball,1,18.6,Chennai Super Kings,MS Dhoni,MEK Hussey,AB Agarkar,4,0,"",""
ball,1,18.7,Chennai Super Kings,MS Dhoni,MEK Hussey,AB Agarkar,1,0,"",""
ball,1,19.1,Chennai Super Kings,MS Dhoni,MEK Hussey,UT Yadav,4,0,"",""
ball,1,19.2,Chennai Super Kings,MS Dhoni,MEK Hussey,UT Yadav,0,0,"",""
ball,1,19.3,Chennai Super Kings,MS Dhoni,MEK Hussey,UT Yadav,0,0,caught,MS Dhoni
ball,1,19.4,Chennai Super Kings,MEK Hussey,DJ Bravo,UT Yadav,0,1,"",""
ball,1,19.5,Chennai Super Kings,DJ Bravo,MEK Hussey,UT Yadav,0,1,"",""
ball,1,19.6,Chennai Super Kings,DJ Bravo,MEK Hussey,UT Yadav,2,0,"",""
ball,1,19.7,Chennai Super Kings,DJ Bravo,MEK Hussey,UT Yadav,1,0,run out,DJ Bravo
ball,2,0.1,Delhi Daredevils,DA Warner,V Sehwag,JA Morkel,0,0,"",""
ball,2,0.2,Delhi Daredevils,DA Warner,V Sehwag,JA Morkel,0,0,"",""
ball,2,0.3,Delhi Daredevils,DA Warner,V Sehwag,JA Morkel,1,0,"",""
ball,2,0.4,Delhi Daredevils,V Sehwag,DA Warner,JA Morkel,0,1,"",""
ball,2,0.5,Delhi Daredevils,V Sehwag,DA Warner,JA Morkel,0,0,"",""
ball,2,0.6,Delhi Daredevils,V Sehwag,DA Warner,JA Morkel,6,0,"",""
ball,2,0.7,Delhi Daredevils,V Sehwag,DA Warner,JA Morkel,1,0,"",""
ball,2,1.1,Delhi Daredevils,V Sehwag,DA Warner,MM Sharma,0,1,"",""
ball,2,1.2,Delhi Daredevils,V Sehwag,DA Warner,MM Sharma,0,0,"",""
ball,2,1.3,Delhi Daredevils,V Sehwag,DA Warner,MM Sharma,1,0,"",""
ball,2,1.4,Delhi Daredevils,DA Warner,V Sehwag,MM Sharma,0,0,bowled,DA Warner
ball,2,1.5,Delhi Daredevils,MC Juneja,V Sehwag,MM Sharma,0,0,"",""
ball,2,1.6,Delhi Daredevils,MC Juneja,V Sehwag,MM Sharma,2,0,"",""
ball,2,1.7,Delhi Daredevils,MC Juneja,V Sehwag,MM Sharma,0,0,lbw,MC Juneja
ball,2,2.1,Delhi Daredevils,V Sehwag,DPMD Jayawardene,CH Morris,0,1,"",""
ball,2,2.2,Delhi Daredevils,V Sehwag,DPMD Jayawardene,CH Morris,0,0,"",""
ball,2,2.3,Delhi Daredevils,V Sehwag,DPMD Jayawardene,CH Morris,0,0,"",""
ball,2,2.4,Delhi Daredevils,V Sehwag,DPMD Jayawardene,CH Morris,2,0,"",""
ball,2,2.5,Delhi Daredevils,V Sehwag,DPMD Jayawardene,CH Morris,2,0,"",""
ball,2,2.6,Delhi Daredevils,V Sehwag,DPMD Jayawardene,CH Morris,0,0,"",""
ball,2,2.7,Delhi Daredevils,V Sehwag,DPMD Jayawardene,CH Morris,4,0,"",""
ball,2,3.1,Delhi Daredevils,DPMD Jayawardene,V Sehwag,MM Sharma,0,0,"",""
ball,2,3.2,Delhi Daredevils,DPMD Jayawardene,V Sehwag,MM Sharma,0,0,"",""
ball,2,3.3,Delhi Daredevils,DPMD Jayawardene,V Sehwag,MM Sharma,0,0,"",""
ball,2,3.4,Delhi Daredevils,DPMD Jayawardene,V Sehwag,MM Sharma,0,1,"",""
ball,2,3.5,Delhi Daredevils,DPMD Jayawardene,V Sehwag,MM Sharma,1,0,"",""
ball,2,3.6,Delhi Daredevils,V Sehwag,DPMD Jayawardene,MM Sharma,1,0,"",""
ball,2,3.7,Delhi Daredevils,DPMD Jayawardene,V Sehwag,MM Sharma,1,0,"",""
ball,2,4.1,Delhi Daredevils,DPMD Jayawardene,V Sehwag,CH Morris,0,0,"",""
ball,2,4.2,Delhi Daredevils,DPMD Jayawardene,V Sehwag,CH Morris,0,0,"",""
ball,2,4.3,Delhi Daredevils,DPMD Jayawardene,V Sehwag,CH Morris,4,0,"",""
ball,2,4.4,Delhi Daredevils,DPMD Jayawardene,V Sehwag,CH Morris,0,0,"",""
ball,2,4.5,Delhi Daredevils,DPMD Jayawardene,V Sehwag,CH Morris,0,0,"",""
ball,2,4.6,Delhi Daredevils,DPMD Jayawardene,V Sehwag,CH Morris,0,0,lbw,DPMD Jayawardene
ball,2,5.1,Delhi Daredevils,V Sehwag,BMAJ Mendis,MM Sharma,0,0,caught,V Sehwag
ball,2,5.2,Delhi Daredevils,KM Jadhav,BMAJ Mendis,MM Sharma,0,0,"",""
ball,2,5.3,Delhi Daredevils,KM Jadhav,BMAJ Mendis,MM Sharma,0,0,"",""
ball,2,5.4,Delhi Daredevils,KM Jadhav,BMAJ Mendis,MM Sharma,1,0,"",""
ball,2,5.5,Delhi Daredevils,BMAJ Mendis,KM Jadhav,MM Sharma,0,0,"",""
ball,2,5.6,Delhi Daredevils,BMAJ Mendis,KM Jadhav,MM Sharma,1,0,"",""
ball,2,6.1,Delhi Daredevils,BMAJ Mendis,KM Jadhav,JA Morkel,0,0,"",""
ball,2,6.2,Delhi Daredevils,BMAJ Mendis,KM Jadhav,JA Morkel,0,0,"",""
ball,2,6.3,Delhi Daredevils,BMAJ Mendis,KM Jadhav,JA Morkel,1,0,"",""
ball,2,6.4,Delhi Daredevils,KM Jadhav,BMAJ Mendis,JA Morkel,1,0,"",""
ball,2,6.5,Delhi Daredevils,BMAJ Mendis,KM Jadhav,JA Morkel,0,0,"",""
ball,2,6.6,Delhi Daredevils,BMAJ Mendis,KM Jadhav,JA Morkel,1,0,"",""
ball,2,7.1,Delhi Daredevils,BMAJ Mendis,KM Jadhav,DJ Bravo,1,0,"",""
ball,2,7.2,Delhi Daredevils,KM Jadhav,BMAJ Mendis,DJ Bravo,1,0,"",""
ball,2,7.3,Delhi Daredevils,BMAJ Mendis,KM Jadhav,DJ Bravo,0,0,"",""
ball,2,7.4,Delhi Daredevils,BMAJ Mendis,KM Jadhav,DJ Bravo,1,0,"",""
ball,2,7.5,Delhi Daredevils,KM Jadhav,BMAJ Mendis,DJ Bravo,4,0,"",""
ball,2,7.6,Delhi Daredevils,KM Jadhav,BMAJ Mendis,DJ Bravo,1,0,"",""
ball,2,8.1,Delhi Daredevils,KM Jadhav,BMAJ Mendis,RA Jadeja,1,0,"",""
ball,2,8.2,Delhi Daredevils,BMAJ Mendis,KM Jadhav,RA Jadeja,1,0,"",""
ball,2,8.3,Delhi Daredevils,KM Jadhav,BMAJ Mendis,RA Jadeja,1,0,"",""
ball,2,8.4,Delhi Daredevils,BMAJ Mendis,KM Jadhav,RA Jadeja,0,0,"",""
ball,2,8.5,Delhi Daredevils,BMAJ Mendis,KM Jadhav,RA Jadeja,1,0,"",""
ball,2,8.6,Delhi Daredevils,KM Jadhav,BMAJ Mendis,RA Jadeja,2,0,"",""
ball,2,9.1,Delhi Daredevils,BMAJ Mendis,KM Jadhav,R Ashwin,1,0,"",""
ball,2,9.2,Delhi Daredevils,KM Jadhav,BMAJ Mendis,R Ashwin,0,0,"",""
ball,2,9.3,Delhi Daredevils,KM Jadhav,BMAJ Mendis,R Ashwin,2,0,"",""
ball,2,9.4,Delhi Daredevils,KM Jadhav,BMAJ Mendis,R Ashwin,1,0,"",""
ball,2,9.5,Delhi Daredevils,BMAJ Mendis,KM Jadhav,R Ashwin,1,0,"",""
ball,2,9.6,Delhi Daredevils,KM Jadhav,BMAJ Mendis,R Ashwin,4,0,"",""
ball,2,10.1,Delhi Daredevils,BMAJ Mendis,KM Jadhav,RA Jadeja,2,0,"",""
ball,2,10.2,Delhi Daredevils,BMAJ Mendis,KM Jadhav,RA Jadeja,1,0,run out,BMAJ Mendis
ball,2,10.3,Delhi Daredevils,KM Jadhav,IK Pathan,RA Jadeja,1,0,"",""
ball,2,10.4,Delhi Daredevils,IK Pathan,KM Jadhav,RA Jadeja,0,0,"",""
ball,2,10.5,Delhi Daredevils,IK Pathan,KM Jadhav,RA Jadeja,0,0,"",""
ball,2,10.6,Delhi Daredevils,IK Pathan,KM Jadhav,RA Jadeja,0,0,"",""
ball,2,11.1,Delhi Daredevils,KM Jadhav,IK Pathan,R Ashwin,1,0,"",""
ball,2,11.2,Delhi Daredevils,IK Pathan,KM Jadhav,R Ashwin,1,0,"",""
ball,2,11.3,Delhi Daredevils,KM Jadhav,IK Pathan,R Ashwin,1,0,"",""
ball,2,11.4,Delhi Daredevils,IK Pathan,KM Jadhav,R Ashwin,1,0,"",""
ball,2,11.5,Delhi Daredevils,KM Jadhav,IK Pathan,R Ashwin,0,0,"",""
ball,2,11.6,Delhi Daredevils,KM Jadhav,IK Pathan,R Ashwin,1,0,"",""
ball,2,12.1,Delhi Daredevils,KM Jadhav,IK Pathan,RA Jadeja,1,0,"",""
ball,2,12.2,Delhi Daredevils,IK Pathan,KM Jadhav,RA Jadeja,0,0,caught,IK Pathan
ball,2,12.3,Delhi Daredevils,AB Agarkar,KM Jadhav,RA Jadeja,0,0,"",""
ball,2,12.4,Delhi Daredevils,AB Agarkar,KM Jadhav,RA Jadeja,1,0,"",""
ball,2,12.5,Delhi Daredevils,KM Jadhav,AB Agarkar,RA Jadeja,1,0,"",""
ball,2,12.6,Delhi Daredevils,AB Agarkar,KM Jadhav,RA Jadeja,1,0,"",""
ball,2,13.1,Delhi Daredevils,AB Agarkar,KM Jadhav,R Ashwin,0,0,"",""
ball,2,13.2,Delhi Daredevils,AB Agarkar,KM Jadhav,R Ashwin,1,0,"",""
ball,2,13.3,Delhi Daredevils,KM Jadhav,AB Agarkar,R Ashwin,1,0,"",""
ball,2,13.4,Delhi Daredevils,AB Agarkar,KM Jadhav,R Ashwin,0,0,"",""
ball,2,13.5,Delhi Daredevils,AB Agarkar,KM Jadhav,R Ashwin,0,0,caught,AB Agarkar
ball,2,13.6,Delhi Daredevils,KM Jadhav,M Morkel,R Ashwin,0,0,"",""
ball,2,14.1,Delhi Daredevils,M Morkel,KM Jadhav,RA Jadeja,1,0,"",""
ball,2,14.2,Delhi Daredevils,KM Jadhav,M Morkel,RA Jadeja,4,0,"",""
ball,2,14.3,Delhi Daredevils,KM Jadhav,M Morkel,RA Jadeja,0,0,"",""
ball,2,14.4,Delhi Daredevils,KM Jadhav,M Morkel,RA Jadeja,1,0,"",""
ball,2,14.5,Delhi Daredevils,M Morkel,KM Jadhav,RA Jadeja,1,0,"",""
ball,2,14.6,Delhi Daredevils,KM Jadhav,M Morkel,RA Jadeja,0,0,"",""
ball,2,15.1,Delhi Daredevils,M Morkel,KM Jadhav,R Ashwin,0,0,"",""
ball,2,15.2,Delhi Daredevils,M Morkel,KM Jadhav,R Ashwin,0,0,bowled,M Morkel
ball,2,15.3,Delhi Daredevils,S Nadeem,KM Jadhav,R Ashwin,0,0,"",""
ball,2,15.4,Delhi Daredevils,S Nadeem,KM Jadhav,R Ashwin,2,0,"",""
ball,2,15.5,Delhi Daredevils,S Nadeem,KM Jadhav,R Ashwin,0,0,"",""
ball,2,15.6,Delhi Daredevils,S Nadeem,KM Jadhav,R Ashwin,0,0,"",""
ball,2,16.1,Delhi Daredevils,KM Jadhav,S Nadeem,JA Morkel,0,0,caught,KM Jadhav
ball,2,16.2,Delhi Daredevils,UT Yadav,S Nadeem,JA Morkel,0,0,"",""
ball,2,16.3,Delhi Daredevils,UT Yadav,S Nadeem,JA Morkel,1,0,"",""
ball,2,16.4,Delhi Daredevils,S Nadeem,UT Yadav,JA Morkel,0,0,"",""
ball,2,16.5,Delhi Daredevils,S Nadeem,UT Yadav,JA Morkel,0,0,"",""
ball,2,16.6,Delhi Daredevils,S Nadeem,UT Yadav,JA Morkel,0,0,"",""
ball,2,17.1,Delhi Daredevils,UT Yadav,S Nadeem,DJ Bravo,0,0,"",""
ball,2,17.2,Delhi Daredevils,UT Yadav,S Nadeem,DJ Bravo,0,0,"",""
ball,2,17.3,Delhi Daredevils,UT Yadav,S Nadeem,DJ Bravo,0,0,caught,UT Yadav
